variant,seed,gpu_id,epoch,lr,train_loss,train_nz_smooth_l1,train_nzcosloss,train_z_mse,train_z_l1,val_loss,val_nz_smooth_l1,val_nzcosloss,val_z_mse,val_z_l1
wo_query_cross_attention,88,0,0,3.6e-05,1.4468840526892812,0.9265984793469356,0.08086048190054548,0.14845830362943796,0.3313970156938452,1.2801748112196352,1.141065312242765,0.07679050273294026,0.00867261359532225,0.09204161038281561
wo_query_cross_attention,88,0,1,5.2000000000000004e-05,1.2664572542174553,1.173435693393842,0.0703093924750735,0.0032353689553094355,0.05463151068500562,1.2553293953195048,1.1820865734045756,0.06408333125721612,0.0015995027641783155,0.0396016594231104
wo_query_cross_attention,88,0,2,6.8e-05,1.2616105680489031,1.1816205034635985,0.06285748624251632,0.002259427497319015,0.04630189780399792,1.2446966805630133,1.1484890767322542,0.0624136630057893,0.003949928597080874,0.06105085446880547
wo_query_cross_attention,88,0,3,8.400000000000001e-05,1.2166205698774646,0.963683121419378,0.13129741849285953,0.048701032503986226,0.1385877149082572,1.150714700917197,0.7894312500310904,0.21732388065346836,0.09503101761140352,0.15759049043868995
wo_query_cross_attention,88,0,4,0.0001,1.1089650242531146,0.734242346415108,0.21934260294096572,0.1090675685391981,0.15598380510955373,1.0878283865270848,0.6792847194744808,0.2170467043951407,0.13354597240068367,0.16647432761808392
wo_query_cross_attention,88,0,5,9.997293623837585e-05,1.067617513132612,0.6951487874576404,0.21920994431436666,0.1158392426148656,0.14702451483785,1.057016767416194,0.6869547794044191,0.22812155859443667,0.11714698031563227,0.13885422398296446
wo_query_cross_attention,88,0,6,9.989177454732935e-05,1.047752253953413,0.6786855512963688,0.21527567811047268,0.11774886250287575,0.14368000196352243,1.0332218713653578,0.6658945837390714,0.2159224501144634,0.11881122837319803,0.14055482272486725
wo_query_cross_attention,88,0,7,9.975660367597807e-05,1.0367284865906004,0.6708294934261433,0.2138341409015889,0.1175931641914677,0.1413887613711762,1.028290780091968,0.6563517889112221,0.21256608695521093,0.1220607224717421,0.1435952344001551
wo_query_cross_attention,88,0,8,9.956757143168527e-05,1.0320587083202524,0.664844226353821,0.2111147640260605,0.11952950618444977,0.14212759115174284,1.0280335311422897,0.6821326785738268,0.2235886893149779,0.10748575077431176,0.12662075818734564
wo_query_cross_attention,88,0,9,9.932488451843476e-05,1.027844324140272,0.6630399611728752,0.20904236906935642,0.11884292471360927,0.141440258768629,1.0257868043420129,0.6356600838447201,0.19844480559124783,0.13448992586949216,0.15641437957626514
wo_query_cross_attention,88,0,10,9.902880831080307e-05,1.0245155965644386,0.6590640759476412,0.20832931964141596,0.11955744771847397,0.14172941862453492,1.0170757578201484,0.6533307097404144,0.20646871607217587,0.11874056636842145,0.14177013600839217
wo_query_cross_attention,88,0,11,9.86796665637763e-05,1.0182839738285154,0.6531207675452168,0.2061784689512256,0.12090073564968422,0.14117323174129953,1.0138656565975916,0.6444605904859608,0.20082868235776752,0.1222366258217704,0.14675410517403714
wo_query_cross_attention,88,0,12,9.827784105872876e-05,1.0189095690966237,0.6543778758164012,0.20526684243043208,0.12019545888565338,0.14170281399967202,1.0125993908514674,0.6393655898510693,0.20345155253839511,0.12589491384311713,0.14561310693256987
