variant,seed,gpu_id,epoch,lr,train_loss,train_nz_smooth_l1,train_nzcosloss,train_z_mse,train_z_l1,val_loss,val_nz_smooth_l1,val_nzcosloss,val_z_mse,val_z_l1
wo_query_self_attention,42,0,10,9.902880831080307e-05,1.024879161855717,0.659596980222244,0.20737595130663075,0.11860903843388362,0.14298516581188503,1.0212360449917135,0.6753441296836145,0.21529934305909362,0.10597466986451788,0.1322675635586236
wo_query_self_attention,42,0,11,9.86796665637763e-05,1.0233655933815464,0.6568625807262142,0.20663673383545433,0.11967589835350183,0.14350875105340344,1.0197386813331866,0.6585045479877714,0.20474780295608153,0.11563400868581371,0.14322623438678903
wo_query_self_attention,42,0,12,9.827784105872876e-05,1.0208660759779173,0.6554636084004242,0.20633028637733714,0.11952078974994901,0.14271654049048513,1.0188386002203975,0.6640374200663494,0.21104558260299416,0.11200563403171704,0.13727275390612145
wo_query_self_attention,42,0,13,9.782377118595071e-05,1.0212730762634357,0.6565163127820169,0.20735475919914179,0.11919281943429395,0.1418865598173085,1.021043444114916,0.650229961854301,0.20492629701297146,0.12266774740099462,0.14568257660032158
wo_query_self_attention,42,0,14,9.731795346418142e-05,1.0182814422248752,0.6536641390496141,0.20571357865968562,0.11922891663529997,0.14253160107994112,1.0189625650755552,0.6419795766404831,0.2019529730786134,0.126459082349832,0.14954743115289337
wo_query_self_attention,42,0,15,9.676094099767333e-05,1.0150911663846094,0.651565338547769,0.20493800829274386,0.1191347994610839,0.14192202660700776,1.0166372808367818,0.6605091977050225,0.21141098110273338,0.11398635366456432,0.136436239706931
wo_query_self_attention,42,0,16,9.615334287138057e-05,1.0168149757118585,0.6524914146844677,0.20607749197458897,0.11963880976173104,0.14164600477836134,1.0123110452859247,0.6427654950315158,0.20621359202437556,0.12321451065612997,0.1432242403567851
wo_query_self_attention,42,0,17,9.549582348493357e-05,1.0119265648336186,0.6483072357676072,0.20408791336968243,0.11999678818527863,0.14157858424797545,1.0104272823915201,0.6459960411293089,0.1992529019286948,0.11977544106768652,0.14502935662204328
wo_query_self_attention,42,0,18,9.478910182612781e-05,1.013990507889194,0.6491947418032555,0.20364205445996617,0.12045285324717435,0.1425218852572156,1.0070439903432529,0.653986927781645,0.21061128442191523,0.11321708589965306,0.13453432983417127
wo_query_self_attention,42,0,19,9.403395068472123e-05,1.0086271927849224,0.6453546949801267,0.2035706314912254,0.12022862223500098,0.14125855055587852,1.0063070342383509,0.6493069013833307,0.2007009946968683,0.11575510474914637,0.1408945197407164
wo_query_self_attention,42,0,20,9.323119580739992e-05,1.0087873182360088,0.6463319305063586,0.20252383040698496,0.11977722800223821,0.1414162508260533,1.0060560679050068,0.6354717756642785,0.20055439582458426,0.12450075627906053,0.14580633336147397
wo_query_self_attention,42,0,21,9.238171499483631e-05,1.0084735981153883,0.6447994315886739,0.20253660990532693,0.12060545142694439,0.14180041577996427,1.0069225418869265,0.6615472585519089,0.20790969072066615,0.10870581398992704,0.132714614491525
wo_query_self_attention,42,0,22,9.148643714182701e-05,1.0081517589713094,0.6451005702542075,0.20273585908690436,0.12024760082213039,0.14143566123175064,1.0044049433730342,0.6629065772103651,0.20614721991619298,0.10730459512961153,0.13112016358424006
wo_query_self_attention,42,0,23,9.054634122155992e-05,1.0083408329671015,0.6459435471826731,0.201486677483469,0.12002895814384543,0.141624993682741,1.0010216968378947,0.6314486413514253,0.19709463450286657,0.12475998946266617,0.14626574468088566
wo_query_self_attention,42,0,24,8.95624552151215e-05,1.0056446862362431,0.6423968763169773,0.20214312993659292,0.12069968498230231,0.1414765595025176,1.0036241328602558,0.6707680304235366,0.2139737693069882,0.10147937958305281,0.12438983028914512
wo_query_self_attention,42,0,25,8.853585498741454e-05,1.0015258708228518,0.640202336109672,0.20003884845328307,0.12042097467636154,0.14088313535704808,1.0036159159483529,0.6605175512799184,0.20863287350489657,0.10801626587064866,0.13076566211023255
wo_query_self_attention,42,0,26,8.746766311071564e-05,1.004620724439371,0.6428554275785031,0.2008905672643702,0.12019276496560705,0.14112725161206094,0.9950019853928929,0.6264267734895846,0.19805418552575096,0.12457712201076343,0.14497102013654306
wo_query_self_attention,42,0,27,8.635904763715892e-05,1.0037550963708797,0.6409290551055941,0.2015515404829234,0.12115865785918924,0.14089161518548426,0.9996125615765474,0.6362979396751243,0.19391556594046455,0.12102574618994473,0.1453310775743239
wo_query_self_attention,42,0,28,8.521122082148819e-05,0.9997896249791784,0.6387477270667681,0.2003416567363759,0.12016968556172945,0.14070138608146823,0.9982894648906355,0.6518517889851903,0.2000904696356553,0.11038141015010076,0.13601102817483782
wo_query_self_attention,42,0,29,8.40254377954742e-05,1.0001627012634144,0.6391191054623846,0.20090956533342672,0.12001408226670855,0.14057473185199076,1.0046094304444333,0.6442315658559843,0.19954895765541106,0.1183917327096036,0.14221166742077906
wo_query_self_attention,42,0,30,8.280299519544635e-05,0.9981975532086401,0.6362875587496046,0.20003999669166012,0.12078438838309068,0.1411056083603282,0.9987820980955288,0.6325242687487987,0.19463094291425947,0.12323319301942433,0.1457091783127415
wo_query_self_attention,42,0,31,8.154522974444009e-05,0.9977296169968345,0.6365390052457074,0.19885884917561553,0.12069893886954665,0.14106225109067008,1.000648735890691,0.6526707105990616,0.20478102242190133,0.1113823300134043,0.1342051815579957
wo_query_self_attention,42,0,32,8.025351679050975e-05,0.9972395572742354,0.638257409487934,0.20041183590347306,0.11860825565937556,0.14016797487050742,0.9997467738570439,0.6566049936202393,0.20505594631192695,0.10853865005969013,0.13207514931098993
wo_query_self_attention,42,0,33,7.892926880280571e-05,0.9995329041282683,0.6384132657381089,0.19984449933184398,0.12009063043541443,0.1411067629529229,0.9983956276851291,0.6324953972081928,0.1987248992138708,0.12308805293126603,0.14344971349183971
wo_query_self_attention,42,0,34,7.757393382706015e-05,0.9935851179190925,0.6344408608116249,0.19951149624404854,0.11931091951182238,0.14007757885374417,0.9953689082981095,0.6239177864006277,0.1985161480988669,0.1263106343491302,0.1458824044661322
