variant,seed,gpu_id,epoch,lr,train_loss,train_nz_smooth_l1,train_nzcosloss,train_z_mse,train_z_l1,val_loss,val_nz_smooth_l1,val_nzcosloss,val_z_mse,val_z_l1
full_model,66,0,0,3.6e-05,1.3487507301958572,1.039420057118085,0.07540725588756855,0.06889739286363494,0.20272964687821998,1.262924266919611,1.1612422781235843,0.06864610933654292,0.00405992261566336,0.06329899442574138
full_model,66,0,1,5.2000000000000004e-05,1.2615485040927341,1.1768334578151096,0.06389516694109909,0.002607161462553072,0.05016031036559038,1.255361087437934,1.1788721733793388,0.06000755533841773,0.002042187386212082,0.04444293667609046
full_model,66,0,2,6.8e-05,1.2342374479799827,1.0398596405191298,0.10252096287565021,0.03062873390724258,0.11248858756366538,1.1615244406281244,0.7893843576404772,0.21139728226932636,0.09818477699960332,0.16825668186826956
full_model,66,0,3,8.400000000000001e-05,1.1133357817290839,0.7385680744882148,0.2178992422799554,0.10853529202223491,0.15728280377925505,1.0707808043738214,0.692626869119781,0.21127005418965747,0.11587683477932266,0.15664207515677986
full_model,66,0,4,0.0001,1.0683371155714496,0.6961902184363055,0.2194093199136248,0.11654437876318519,0.14589786173288158,1.0490500173940545,0.6855553355962595,0.21927742093294697,0.11457532646435022,0.13928065896466876
full_model,66,0,5,9.997293623837585e-05,1.0500053877765505,0.6821266340234404,0.21659363916144425,0.11782392178724296,0.14175801326536042,1.0468986581243058,0.7264737684367752,0.22603279238467097,0.08944399707708453,0.11796449088657214
full_model,66,0,6,9.989177454732935e-05,1.036760129531919,0.6711054048893211,0.2127837009756601,0.11834724474540752,0.14091562484682377,1.0266287900856648,0.6518007661237206,0.20663267453148967,0.12570325149843575,0.14580842775336345
full_model,66,0,7,9.975660367597807e-05,1.029309678686036,0.6645829775290905,0.21120247625046282,0.11906346165188039,0.1400619928068483,1.0264745962565394,0.6459901215178696,0.20352354377495802,0.12854163645647315,0.15018107812528736
full_model,66,0,8,9.956757143168527e-05,1.024111178028796,0.6597790177240942,0.20751983421076348,0.1201016534821673,0.14047058926662837,1.0167215420763702,0.6552591803705776,0.2105710515586334,0.11818452379370764,0.1379923063292883
full_model,66,0,9,9.932488451843476e-05,1.019874837214361,0.6555053317559345,0.2065740469784555,0.12050121013245688,0.14058127558677191,1.0221518218047587,0.6767661662479497,0.21748447309436267,0.10884515293118668,0.12779827808095232
full_model,66,0,10,9.902880831080307e-05,1.016175695854815,0.6545255403342009,0.20765772781685407,0.11925659405001807,0.13856469494235638,1.011276761039764,0.6429141967042459,0.21233303875213141,0.1241770057059432,0.13801903206250915
full_model,66,0,11,9.86796665637763e-05,1.0132275103522697,0.6515340409633873,0.20643618114342102,0.11977919710136635,0.13869617608034374,1.0095774829264055,0.6434847274690879,0.206979472055716,0.12293152617733294,0.13967149568414947
full_model,66,0,12,9.827784105872876e-05,1.0141168623610586,0.6515231349175729,0.20429816201449025,0.12088057125877226,0.13956406876075023,1.0076651083439132,0.6509274849996484,0.21023360830478677,0.11661491014004643,0.13500589526624215
full_model,66,0,13,9.782377118595071e-05,1.009317389987891,0.6482075215927665,0.20538091528294847,0.12021064926791716,0.13820876323835118,1.0042482980896654,0.648627674045626,0.20620479975830514,0.11606399256354395,0.136454222633452
full_model,66,0,14,9.731795346418142e-05,1.010412109352333,0.6490199675679998,0.20484631568224687,0.12012938934266672,0.13883959462137666,1.0063107688364672,0.637077720691336,0.204857820200752,0.12536960978977219,0.14143453511532686
full_model,66,0,15,9.676094099767333e-05,1.0090366172773861,0.647239089720485,0.20352948016113687,0.12058371227340071,0.1394490691325707,1.0046591742411535,0.6686356119573587,0.21274679740995156,0.1041764857016476,0.12547367346739186
full_model,66,0,16,9.615334287138057e-05,1.007771281961043,0.6467454677818122,0.20318414101605647,0.12052953322683335,0.13890420607714668,1.0053090495916879,0.6435481804329941,0.20243897605169764,0.12072822923780921,0.1398131504488011
full_model,66,0,17,9.549582348493357e-05,1.004622709892797,0.6440928233374003,0.20163646847665914,0.12072473188894106,0.13898691437599417,0.9979667508073092,0.635072156286299,0.2026208290070827,0.12255674368214775,0.13902745136627268
full_model,66,0,18,9.478910182612781e-05,1.0044313628996056,0.6436749777982219,0.20186648077999783,0.12068695547654887,0.1391361898832786,1.0031149660290053,0.6526720912710654,0.21079619086070558,0.11387225463584665,0.1311725308196963
full_model,66,0,19,9.403395068472123e-05,1.0051581858338614,0.6448684114544844,0.20202097308173209,0.12037271798459102,0.1389065699190245,0.99684729310597,0.6510728384784918,0.20543407523646884,0.11197060340731928,0.13108680779844437
full_model,66,0,20,9.323119580739992e-05,1.0009672409252286,0.6420653777620835,0.20173915263365633,0.11994850589694864,0.1380837811941619,0.9979655182445657,0.6227735797185119,0.1979682934773705,0.13040271342072632,0.14580508233451686
full_model,66,0,21,9.238171499483631e-05,1.0002542097474345,0.6403133229999349,0.20107719709472363,0.12060926170490373,0.13879303189371484,0.9977834901340964,0.6421757620778236,0.20402309564276386,0.11776876069793855,0.13582743265504216
full_model,66,0,22,9.148643714182701e-05,0.998838555433666,0.6405099698898051,0.20106305527295404,0.11951709728543469,0.1382799637053072,0.9926374548453605,0.6440917872779353,0.2058025175533271,0.11374550924625994,0.13189889018723996
full_model,66,0,23,9.054634122155992e-05,0.9989694783171754,0.6397564724082507,0.20089034186672888,0.1202711962561889,0.13849663505788368,0.9940414822284536,0.6367048708446191,0.20661649242667723,0.12003052527295856,0.13399783514474053
full_model,66,0,24,8.95624552151215e-05,0.9974450501308955,0.637700244852064,0.19938894496935725,0.12073135736916958,0.139318977893753,0.9936788294484437,0.6252076909384852,0.20108691393117695,0.12618017628053468,0.14174750467359848
full_model,66,0,25,8.853585498741454e-05,0.9951295517241776,0.635694708994159,0.19897591628131647,0.12067431921893923,0.13927256680272418,0.995035081471412,0.6260776840419208,0.19772846594434315,0.1261749044678756,0.14391826230403745
full_model,66,0,26,8.746766311071564e-05,0.9961629598051549,0.636419857664985,0.19922395008337826,0.12086686537799948,0.1392642605381802,0.9928541551828879,0.6380367049138509,0.20192311960649115,0.11781287095955624,0.13604301138816163
full_model,66,0,27,8.635904763715892e-05,0.993495505825284,0.6341839790635907,0.19830201435489114,0.12076738291074662,0.13939314667358135,0.9986382682310601,0.6503699087394516,0.20012743304449213,0.11294282264837532,0.13526182664362835
full_model,66,0,28,8.521122082148819e-05,0.9946021323685711,0.6358624345062079,0.19860488255513126,0.12034997623185935,0.13908728919936325,0.9854263310015128,0.6149510697723176,0.19095238399228728,0.12750832427467662,0.14749074811660517
full_model,66,0,29,8.40254377954742e-05,0.9939721355651567,0.6341951587574335,0.1986473842085512,0.12098783432229004,0.13946545538380195,0.9909272064365623,0.6361561150335266,0.1940864994782029,0.11671034317758755,0.1410174889869336
full_model,66,0,30,8.280299519544635e-05,0.9887743487886431,0.6310927162467079,0.197308387343011,0.12054133450118282,0.13848610386924284,0.984042221705778,0.6282762919209993,0.1946376757174792,0.11832732706953014,0.14011977006975224
full_model,66,0,31,8.154522974444009e-05,0.9871831674835808,0.6303451430418407,0.19678802771069961,0.12020675997890738,0.13823725475855783,0.9861837917717103,0.6233209040045293,0.1946224289432891,0.12403624793124465,0.14151542555279675
full_model,66,0,32,8.025351679050975e-05,0.9906281276584213,0.6323896402956014,0.19822050188855247,0.12043002335571484,0.13869821396127358,0.9879627500713638,0.6376225295179566,0.19825477876489164,0.1151109770379191,0.1361018693648597
full_model,66,0,33,7.892926880280571e-05,0.9883396984688346,0.6314689014308813,0.1989302160814066,0.11949699139238779,0.1379087001231116,0.9885707602912289,0.619601935210044,0.19367067198790935,0.12662655005732892,0.1455069386343499
full_model,66,0,34,7.757393382706015e-05,0.9933429480599008,0.6336259918586227,0.19795794149080134,0.12085314505179834,0.13988483893271303,0.9883778884370314,0.6402874665851664,0.20519330184126433,0.11457948333516946,0.13091429801636936
full_model,66,0,35,7.618899390217016e-05,0.9890723628874468,0.630809275348134,0.1980557825256169,0.12044344096073777,0.13879175622202392,0.9844901474962983,0.6301995013102314,0.20032827308295625,0.11839063115161468,0.13573587822721292
full_model,66,0,36,7.477596343961014e-05,0.9871646035013395,0.6302025291478871,0.19870559471714375,0.11937255337079143,0.13823671991051764,0.9811725231039726,0.633948807941834,0.1979072993348516,0.11360295942923876,0.13466711192766892
full_model,66,0,37,7.333638756744505e-05,0.9850535348594209,0.6285177375919458,0.1977159726957223,0.11947500767698659,0.1382027956071495,0.9818567104826128,0.618111532958698,0.19518368091389432,0.1240334464634963,0.142119900615865
full_model,66,0,38,7.187184044075539e-05,0.9859994488219122,0.6290616059336618,0.19678640423934388,0.11989971015918759,0.13864492779426416,0.9821931647344626,0.6242251068860453,0.19616020576234974,0.12034866749646998,0.1395392829837368
full_model,66,0,39,7.038392352032199e-05,0.9871881869196767,0.6293836132874234,0.19642354049535948,0.12050845648224894,0.13908434202207715,0.980994055227638,0.6194363687850291,0.19689920432139413,0.12287656283635709,0.14023153258588789
full_model,66,0,40,6.887426382145193e-05,0.9849363581695076,0.6273708288297083,0.19550782329591992,0.12120997537499081,0.13860164315018858,0.9774501191684687,0.6179664383434943,0.19545997932015588,0.12198009337010793,0.1397735863299797
full_model,66,0,41,6.734451213486133e-05,0.9833005683399588,0.626379511148852,0.19651959307832928,0.12060943303961139,0.13805182455761872,0.9809008988539049,0.6299929095718783,0.20046136862309036,0.11730699761558598,0.13337031085614295
full_model,66,0,42,6.579634122155991e-05,0.9832479065217075,0.6283003526815623,0.19705173190929223,0.11916589889543867,0.13725578833901353,0.9828666626591249,0.6240227541355907,0.199172151825429,0.12200107612720124,0.13725675667830395
full_model,66,0,43,6.423144398371133e-05,0.9838088231668403,0.6265997322069853,0.19767338216658947,0.12045273485039132,0.137919666679828,0.9744143544613993,0.6209612839551251,0.20004410463860794,0.11836514756398693,0.13506586745239205
full_model,66,0,44,6.265153161346957e-05,0.9807268502994752,0.6244968767351139,0.19543254375457764,0.12030361827146503,0.13821008570208412,0.9820408410721426,0.6305622992205057,0.20120081850623056,0.1172372415624729,0.1336408864130424
full_model,66,0,45,6.10583317218155e-05,0.9786369814317737,0.6233179244866783,0.19577069702951777,0.11966626766948006,0.13776744007855934,0.9803475279473803,0.6251567344060334,0.2016664227228944,0.11982514622707378,0.1345324418860963
full_model,66,0,46,5.945358644943945e-05,0.9809788762168924,0.6254292826100856,0.1971425598461867,0.11958132614959416,0.13739698829975047,0.9755286288577855,0.6264299816830136,0.19714029860763518,0.11612270380614062,0.1344057918923715
full_model,66,0,47,5.783905056173619e-05,0.9788286185106253,0.6241768767516207,0.19584470560233186,0.11933353672449258,0.13739584414994788,0.9809948716950783,0.6314125409120348,0.20298804637556103,0.1164031653842309,0.13168514938967102
full_model,66,0,48,5.6216489529994535e-05,0.977326517670107,0.6234826238494534,0.19665113025843284,0.11914208094657447,0.13637624816413693,0.9759879313974843,0.6105950968931049,0.19650033275797277,0.12616540833362055,0.14097726414283743
full_model,66,0,49,5.4587677600880466e-05,0.9749936879993694,0.6205958500061782,0.19594839964242966,0.11953735264582635,0.13688628251570914,0.9742117949859179,0.6139684561771359,0.19506285216293112,0.12275246754195966,0.139959440899187
full_model,66,0,50,5.295439585632452e-05,0.9764058577643537,0.6222299226344528,0.1958609472742784,0.11940595018815761,0.13683950922385832,0.9784440540861955,0.6186927894199107,0.19686858476518546,0.12151558236159116,0.139801381420837
full_model,66,0,51,5.1318430265934744e-05,0.9720030069267862,0.6187379132072145,0.19487437346480768,0.11921332220812854,0.13661458103161347,0.9808041713683746,0.6178369473886905,0.197118373196039,0.12478615252408483,0.13962186613069535
full_model,66,0,52,4.968156973406526e-05,0.9732818257679517,0.6188695168878514,0.19594482382208014,0.11945291712479089,0.1369869811932385,0.9853533605281272,0.6234626573479952,0.20080298509206182,0.12419754391584788,0.13729165926767256
full_model,66,0,53,4.804560414367551e-05,0.9736137193051805,0.6197949106232431,0.19488623360160845,0.11948949007440472,0.13688620232235757,0.9759903965229714,0.6248454094575876,0.1983857962512614,0.11799748698948627,0.13395459720365044
full_model,66,0,54,4.641232239911956e-05,0.9734286057369895,0.6208148412836135,0.19566595468934456,0.1187152047047495,0.13606558025549942,0.9754542469830001,0.6121716431343224,0.19499547683762494,0.12455754790784214,0.14122734046400162
