variant,label,heldout_mse,heldout_mse,global_corr_nonzero,global_corr_nonzero,meta_cell_corr_by_time_bin,meta_cell_corr_by_time_bin,pred_sparsity,pred_sparsity,sparsity_gap,sparsity_gap,asw_cell_type_separation,asw_cell_type_separation,ari,ari,nmi,nmi
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
full_model,Full model,0.1879480878512064,0.004135813844885782,0.52349891,0.007886865479092411,0.7654381266666667,0.006330830625489338,0.745344315359371,0.14901729879062128,0.1452918487725061,0.1490172987906213,0.7268054783344269,0.02146544097313155,0.8539087784231961,0.12732551908125514,0.9051471244555632,0.08380836370441144
plain_decoder,Plain decoder,0.22712491452693936,0.0010475907098647748,0.5328538666666667,0.0016139219477202874,0.7792963166666667,0.003559399179753949,0.2309146507434248,0.10618745686003213,0.6597215133884523,0.10618745686003209,0.7379737297693888,0.016596640939899793,0.9656236813085922,0.0016685131963772772,0.9636304742887808,0.0012998309872510319
wo_query_cross_attention,w/o query cross-attention,0.18689248462518052,0.0006261090303248637,0.5252502666666666,0.0009626215992451688,0.7650807500000001,0.0019696110656675214,0.7912106287948383,0.04814443548176857,0.09942553533703873,0.04814443548176851,0.7655888895193735,0.004755645116352183,0.909813464224953,0.12062404794012603,0.9374895771970206,0.06670176854681632
wo_query_self_attention,w/o query self-attention,0.18585796654224393,0.002227956181354881,0.5234836166666667,0.0038459266907773255,0.7632139133333333,0.004845878419701933,0.6361697381078314,0.0425232585296281,0.2544664260240456,0.042523258529628155,0.7564411958058676,0.01423611081633801,0.7934621277935682,0.1492231534493406,0.8803762931873925,0.06879296930156441
