variant,seed,gpu_id,epoch,lr,train_loss,train_nz_smooth_l1,train_nzcosloss,train_z_mse,train_z_l1,val_loss,val_nz_smooth_l1,val_nzcosloss,val_z_mse,val_z_l1
plain_decoder,42,0,0,3.6e-05,1.7200903328345898,0.6325446730600042,0.07100477301128591,0.41563869605986065,0.6364045868133257,1.54092018478691,0.6465197525198456,0.08125981017298245,0.3148627475379958,0.5389077717315502
plain_decoder,42,0,1,5.2000000000000004e-05,1.3103186062523136,0.741464124260062,0.15909500323738596,0.16969784322640397,0.31960913266013946,1.190275880322324,0.8040387917237378,0.18465327198007997,0.09689480565992048,0.19701564807038444
plain_decoder,42,0,2,6.8e-05,1.1778617087297196,0.7762221811076887,0.19547446771586371,0.10781383024817036,0.19608845244813158,1.1278435410132106,0.7384213854642588,0.18965577824587448,0.10545759546415581,0.1891366473585676
plain_decoder,42,0,3,8.400000000000001e-05,1.12646325840395,0.722835971212437,0.20000706659418352,0.11599056923235267,0.18763318677666888,1.086923613928008,0.7052069115025629,0.18822062722581495,0.10728811557327055,0.18031826855136565
plain_decoder,42,0,4,0.0001,1.0926552738855035,0.6952305284049786,0.20005274208556184,0.11844480668423435,0.17895357221708727,1.0623402933716428,0.6778093641944467,0.18992740729200253,0.113231855345336,0.17633537585954853
plain_decoder,42,0,5,9.997293623837585e-05,1.0725444539865803,0.6781161155204013,0.19814386869051873,0.12036677835100974,0.1749896336658065,1.0486078461093657,0.6698744630526824,0.18978401070459905,0.11358556411897726,0.17025582221646074
plain_decoder,42,0,6,9.989177454732935e-05,1.055852688138029,0.6660321201323129,0.19595033767880862,0.12012881919226001,0.1717165816094816,1.0248656656572999,0.646872381509364,0.1941347990180387,0.1165284510780696,0.1643974288080501
plain_decoder,42,0,7,9.975660367597807e-05,1.044732136894714,0.6575198880611954,0.19592663073864736,0.12023153019322252,0.1690174048230682,1.0282927096161987,0.6549345155763013,0.19575022143083506,0.11377004572325156,0.16171304702956565
plain_decoder,42,0,8,9.956757143168527e-05,1.034207919018121,0.6508448965396968,0.1950280039679625,0.11977892163821927,0.1660701019890614,1.0183951674482725,0.6374248626295436,0.18928081783601625,0.11947364689514182,0.16685624868110324
plain_decoder,42,0,9,9.932488451843476e-05,1.0317328964568069,0.6480385788001201,0.19258607010956372,0.12081184382727829,0.16658943948817395,1.021266807515015,0.641787608868351,0.18830708817593145,0.1198996221936377,0.1654260429800521
